feature_set,param_set,feature_count,evaluation_split_column,split,threshold_quantile,threshold_value,row_count,normal_count,pre_fault_count,roc_auc,average_precision,precision,recall,f1,false_positive_rate
sensor_numeric_only,max_samples_256,137,split_time_based,train,0.99,0.5474793969324694,1770,1263,507,0.6082415463011114,0.4191507733606447,0.6285714285714286,0.04339250493096647,0.08118081180811808,0.010292953285827395
sensor_numeric_only,max_samples_256,137,split_time_based,validation,0.95,0.5141181597825881,362,243,119,0.5418611889200124,0.36385800116952627,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_256,137,split_time_based,validation,0.975,0.5249883704634889,362,243,119,0.5418611889200124,0.36385800116952627,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_256,137,split_time_based,validation,0.99,0.5474793969324694,362,243,119,0.5418611889200124,0.36385800116952627,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_256,137,split_time_based,holdout,0.95,0.5141181597825881,394,261,133,0.7262408895802724,0.6603274239183075,1.0,0.18045112781954886,0.3057324840764331,0.0
sensor_numeric_only,max_samples_256,137,split_time_based,holdout,0.975,0.5249883704634889,394,261,133,0.7262408895802724,0.6603274239183075,1.0,0.15789473684210525,0.2727272727272727,0.0
sensor_numeric_only,max_samples_256,137,split_time_based,holdout,0.99,0.5474793969324694,394,261,133,0.7262408895802724,0.6603274239183075,1.0,0.13533834586466165,0.23841059602649006,0.0
sensor_numeric_only,max_samples_256,137,split_substation_based,train,0.95,0.5141181597825881,2021,1380,641,0.639909335503855,0.48804628324003374,0.5882352941176471,0.12480499219968799,0.2059202059202059,0.04057971014492753
sensor_numeric_only,max_samples_256,137,split_substation_based,train,0.975,0.5249883704634889,2021,1380,641,0.639909335503855,0.48804628324003374,0.7142857142857143,0.10140405616224649,0.17759562841530055,0.01884057971014493
sensor_numeric_only,max_samples_256,137,split_substation_based,train,0.99,0.5474793969324694,2021,1380,641,0.639909335503855,0.48804628324003374,0.8409090909090909,0.057722308892355696,0.10802919708029197,0.005072463768115942
sensor_numeric_only,max_samples_256,137,split_substation_based,validation,0.95,0.5141181597825881,249,196,53,0.5301309202926454,0.3234562129163215,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_256,137,split_substation_based,validation,0.975,0.5249883704634889,249,196,53,0.5301309202926454,0.3234562129163215,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_256,137,split_substation_based,validation,0.99,0.5474793969324694,249,196,53,0.5301309202926454,0.3234562129163215,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_256,137,split_substation_based,holdout,0.95,0.5141181597825881,256,191,65,0.5461135722915829,0.3443307556508805,0.4666666666666667,0.1076923076923077,0.175,0.041884816753926704
sensor_numeric_only,max_samples_256,137,split_substation_based,holdout,0.975,0.5249883704634889,256,191,65,0.5461135722915829,0.3443307556508805,0.5,0.09230769230769231,0.15584415584415584,0.031413612565445025
sensor_numeric_only,max_samples_256,137,split_substation_based,holdout,0.99,0.5474793969324694,256,191,65,0.5461135722915829,0.3443307556508805,0.3333333333333333,0.046153846153846156,0.08108108108108109,0.031413612565445025
sensor_numeric_only,max_samples_512,137,split_time_based,train,0.95,0.49189526199140277,1770,1263,507,0.6296145335063661,0.4507196244852607,0.621301775147929,0.20710059171597633,0.3106508875739645,0.050673000791765635
sensor_numeric_only,max_samples_512,137,split_time_based,train,0.975,0.5107293696705176,1770,1263,507,0.6296145335063661,0.4507196244852607,0.6444444444444445,0.11439842209072978,0.19430485762144054,0.025336500395882817
sensor_numeric_only,max_samples_512,137,split_time_based,train,0.99,0.5379698681488674,1770,1263,507,0.6296145335063661,0.4507196244852607,0.6829268292682927,0.055226824457593686,0.10218978102189781,0.010292953285827395
sensor_numeric_only,max_samples_512,137,split_time_based,validation,0.95,0.49189526199140277,362,243,119,0.5616765224608361,0.3657045776904113,1.0,0.008403361344537815,0.016666666666666666,0.0
sensor_numeric_only,max_samples_512,137,split_time_based,validation,0.975,0.5107293696705176,362,243,119,0.5616765224608361,0.3657045776904113,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_512,137,split_time_based,validation,0.99,0.5379698681488674,362,243,119,0.5616765224608361,0.3657045776904113,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_512,137,split_time_based,holdout,0.95,0.49189526199140277,394,261,133,0.709993374240198,0.6468071642497556,1.0,0.20300751879699247,0.3375,0.0
sensor_numeric_only,max_samples_512,137,split_time_based,holdout,0.975,0.5107293696705176,394,261,133,0.709993374240198,0.6468071642497556,1.0,0.17293233082706766,0.2948717948717949,0.0
sensor_numeric_only,max_samples_512,137,split_time_based,holdout,0.99,0.5379698681488674,394,261,133,0.709993374240198,0.6468071642497556,1.0,0.14285714285714285,0.25,0.0
sensor_numeric_only,max_samples_512,137,split_substation_based,train,0.95,0.49189526199140277,2021,1380,641,0.6535632729657013,0.5124371971407209,0.6971428571428572,0.19032761310452417,0.29901960784313725,0.03840579710144928
sensor_numeric_only,max_samples_512,137,split_substation_based,train,0.975,0.5107293696705176,2021,1380,641,0.6535632729657013,0.5124371971407209,0.75,0.11700468018720749,0.20242914979757085,0.018115942028985508
sensor_numeric_only,max_samples_512,137,split_substation_based,train,0.99,0.5379698681488674,2021,1380,641,0.6535632729657013,0.5124371971407209,0.86,0.06708268330733229,0.12445730824891461,0.005072463768115942
sensor_numeric_only,max_samples_512,137,split_substation_based,validation,0.95,0.49189526199140277,249,196,53,0.5459183673469388,0.35140875577504427,0.6666666666666666,0.07547169811320754,0.13559322033898305,0.01020408163265306
sensor_numeric_only,max_samples_512,137,split_substation_based,validation,0.975,0.5107293696705176,249,196,53,0.5459183673469388,0.35140875577504427,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_512,137,split_substation_based,validation,0.99,0.5379698681488674,249,196,53,0.5459183673469388,0.35140875577504427,0.0,0.0,0.0,0.0
sensor_numeric_only,max_samples_512,137,split_substation_based,holdout,0.95,0.49189526199140277,256,191,65,0.5703584373741443,0.36423500233354145,0.4375,0.1076923076923077,0.1728395061728395,0.04712041884816754
sensor_numeric_only,max_samples_512,137,split_substation_based,holdout,0.975,0.5107293696705176,256,191,65,0.5703584373741443,0.36423500233354145,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
sensor_numeric_only,max_samples_512,137,split_substation_based,holdout,0.99,0.5379698681488674,256,191,65,0.5703584373741443,0.36423500233354145,0.4,0.06153846153846154,0.10666666666666667,0.031413612565445025
sensor_numeric_only,max_features_075,137,split_time_based,train,0.95,0.5136598165340419,1770,1263,507,0.6026991868395121,0.4086678465475111,0.4838709677419355,0.11834319526627218,0.1901743264659271,0.050673000791765635
sensor_numeric_only,max_features_075,137,split_time_based,train,0.975,0.5251569342183997,1770,1263,507,0.6026991868395121,0.4086678465475111,0.6,0.09467455621301775,0.1635434412265758,0.025336500395882817
sensor_numeric_only,max_features_075,137,split_time_based,train,0.99,0.5432139255761728,1770,1263,507,0.6026991868395121,0.4086678465475111,0.6388888888888888,0.045364891518737675,0.0847145488029466,0.010292953285827395
sensor_numeric_only,max_features_075,137,split_time_based,validation,0.95,0.5136598165340419,362,243,119,0.5187260089220874,0.35703364735585913,0.0,0.0,0.0,0.0
sensor_numeric_only,max_features_075,137,split_time_based,validation,0.975,0.5251569342183997,362,243,119,0.5187260089220874,0.35703364735585913,0.0,0.0,0.0,0.0
sensor_numeric_only,max_features_075,137,split_time_based,validation,0.99,0.5432139255761728,362,243,119,0.5187260089220874,0.35703364735585913,0.0,0.0,0.0,0.0
sensor_numeric_only,max_features_075,137,split_time_based,holdout,0.95,0.5136598165340419,394,261,133,0.6987583902284447,0.6103303224068972,1.0,0.16541353383458646,0.2838709677419355,0.0
sensor_numeric_only,max_features_075,137,split_time_based,holdout,0.975,0.5251569342183997,394,261,133,0.6987583902284447,0.6103303224068972,1.0,0.15037593984962405,0.26143790849673204,0.0
sensor_numeric_only,max_features_075,137,split_time_based,holdout,0.99,0.5432139255761728,394,261,133,0.6987583902284447,0.6103303224068972,1.0,0.13533834586466165,0.23841059602649006,0.0
sensor_numeric_only,max_features_075,137,split_substation_based,train,0.95,0.5136598165340419,2021,1380,641,0.6257319858011712,0.47489648326203615,0.5846153846153846,0.11856474258970359,0.19714656290531776,0.0391304347826087
sensor_numeric_only,max_features_075,137,split_substation_based,train,0.975,0.5251569342183997,2021,1380,641,0.6257319858011712,0.47489648326203615,0.7209302325581395,0.0967238689547582,0.17056396148555708,0.017391304347826087
sensor_numeric_only,max_features_075,137,split_substation_based,train,0.99,0.5432139255761728,2021,1380,641,0.6257319858011712,0.47489648326203615,0.8409090909090909,0.057722308892355696,0.10802919708029197,0.005072463768115942
sensor_numeric_only,max_features_075,137,split_substation_based,validation,0.95,0.5136598165340419,249,196,53,0.5221409318444359,0.2895553425403985,0.0,0.0,0.0,0.01020408163265306
sensor_numeric_only,max_features_075,137,split_substation_based,validation,0.975,0.5251569342183997,249,196,53,0.5221409318444359,0.2895553425403985,0.0,0.0,0.0,0.0
sensor_numeric_only,max_features_075,137,split_substation_based,validation,0.99,0.5432139255761728,249,196,53,0.5221409318444359,0.2895553425403985,0.0,0.0,0.0,0.0
sensor_numeric_only,max_features_075,137,split_substation_based,holdout,0.95,0.5136598165340419,256,191,65,0.5358034635521547,0.327295949154744,0.42857142857142855,0.09230769230769231,0.1518987341772152,0.041884816753926704
sensor_numeric_only,max_features_075,137,split_substation_based,holdout,0.975,0.5251569342183997,256,191,65,0.5358034635521547,0.327295949154744,0.42857142857142855,0.09230769230769231,0.1518987341772152,0.041884816753926704
sensor_numeric_only,max_features_075,137,split_substation_based,holdout,0.99,0.5432139255761728,256,191,65,0.5358034635521547,0.327295949154744,0.4,0.06153846153846154,0.10666666666666667,0.031413612565445025
sensor_numeric_only,bootstrap_true,137,split_time_based,train,0.95,0.5113380346292787,1770,1263,507,0.6057990976682737,0.4149527218333986,0.5733333333333334,0.16962524654832348,0.2617960426179604,0.050673000791765635
sensor_numeric_only,bootstrap_true,137,split_time_based,train,0.975,0.5371948317936308,1770,1263,507,0.6057990976682737,0.4149527218333986,0.5789473684210527,0.08678500986193294,0.1509433962264151,0.025336500395882817
sensor_numeric_only,bootstrap_true,137,split_time_based,train,0.99,0.5588487965900876,1770,1263,507,0.6057990976682737,0.4149527218333986,0.5185185185185185,0.027613412228796843,0.052434456928838954,0.010292953285827395
sensor_numeric_only,bootstrap_true,137,split_time_based,validation,0.95,0.5113380346292787,362,243,119,0.5401321022236054,0.34910224651220007,0.0,0.0,0.0,0.0
sensor_numeric_only,bootstrap_true,137,split_time_based,validation,0.975,0.5371948317936308,362,243,119,0.5401321022236054,0.34910224651220007,0.0,0.0,0.0,0.0
sensor_numeric_only,bootstrap_true,137,split_time_based,validation,0.99,0.5588487965900876,362,243,119,0.5401321022236054,0.34910224651220007,0.0,0.0,0.0,0.0
sensor_numeric_only,bootstrap_true,137,split_time_based,holdout,0.95,0.5113380346292787,394,261,133,0.7018984242214732,0.6368150549863085,1.0,0.18045112781954886,0.3057324840764331,0.0
sensor_numeric_only,bootstrap_true,137,split_time_based,holdout,0.975,0.5371948317936308,394,261,133,0.7018984242214732,0.6368150549863085,1.0,0.15789473684210525,0.2727272727272727,0.0
sensor_numeric_only,bootstrap_true,137,split_time_based,holdout,0.99,0.5588487965900876,394,261,133,0.7018984242214732,0.6368150549863085,1.0,0.12781954887218044,0.22666666666666666,0.0
sensor_numeric_only,bootstrap_true,137,split_substation_based,train,0.95,0.5113380346292787,2021,1380,641,0.6351850595762961,0.48282335686690264,0.6518987341772152,0.1606864274570983,0.25782227784730916,0.03985507246376811
sensor_numeric_only,bootstrap_true,137,split_substation_based,train,0.975,0.5371948317936308,2021,1380,641,0.6351850595762961,0.48282335686690264,0.7023809523809523,0.09204368174726989,0.16275862068965516,0.018115942028985508
sensor_numeric_only,bootstrap_true,137,split_substation_based,train,0.99,0.5588487965900876,2021,1380,641,0.6351850595762961,0.48282335686690264,0.7837837837837838,0.0452418096723869,0.0855457227138643,0.005797101449275362
sensor_numeric_only,bootstrap_true,137,split_substation_based,validation,0.95,0.5113380346292787,249,196,53,0.5146322680015403,0.29621791279245235,0.0,0.0,0.0,0.0
sensor_numeric_only,bootstrap_true,137,split_substation_based,validation,0.975,0.5371948317936308,249,196,53,0.5146322680015403,0.29621791279245235,0.0,0.0,0.0,0.0
sensor_numeric_only,bootstrap_true,137,split_substation_based,validation,0.99,0.5588487965900876,249,196,53,0.5146322680015403,0.29621791279245235,0.0,0.0,0.0,0.0
sensor_numeric_only,bootstrap_true,137,split_substation_based,holdout,0.95,0.5113380346292787,256,191,65,0.5318566250503424,0.3231146461883401,0.4375,0.1076923076923077,0.1728395061728395,0.04712041884816754
sensor_numeric_only,bootstrap_true,137,split_substation_based,holdout,0.975,0.5371948317936308,256,191,65,0.5318566250503424,0.3231146461883401,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
sensor_numeric_only,bootstrap_true,137,split_substation_based,holdout,0.99,0.5588487965900876,256,191,65,0.5318566250503424,0.3231146461883401,0.2857142857142857,0.03076923076923077,0.05555555555555555,0.02617801047120419
sensor_plus_cyclic,default_300_auto,143,split_time_based,train,0.95,0.5123695988490015,1770,1263,507,0.597294254155208,0.4063500858806181,0.5076923076923077,0.1301775147928994,0.20722135007849293,0.050673000791765635
sensor_plus_cyclic,default_300_auto,143,split_time_based,train,0.975,0.5274032282489186,1770,1263,507,0.597294254155208,0.4063500858806181,0.6,0.09467455621301775,0.1635434412265758,0.025336500395882817
sensor_plus_cyclic,default_300_auto,143,split_time_based,train,0.99,0.5526042359095406,1770,1263,507,0.597294254155208,0.4063500858806181,0.6176470588235294,0.04142011834319527,0.07763401109057301,0.010292953285827395
sensor_plus_cyclic,default_300_auto,143,split_time_based,validation,0.95,0.5123695988490015,362,243,119,0.5101151571739807,0.3618124598581953,0.0,0.0,0.0,0.0
sensor_plus_cyclic,default_300_auto,143,split_time_based,validation,0.975,0.5274032282489186,362,243,119,0.5101151571739807,0.3618124598581953,0.0,0.0,0.0,0.0
sensor_plus_cyclic,default_300_auto,143,split_time_based,validation,0.99,0.5526042359095406,362,243,119,0.5101151571739807,0.3618124598581953,0.0,0.0,0.0,0.0
sensor_plus_cyclic,default_300_auto,143,split_time_based,holdout,0.95,0.5123695988490015,394,261,133,0.7028202690634632,0.6235477858389851,1.0,0.16541353383458646,0.2838709677419355,0.0
sensor_plus_cyclic,default_300_auto,143,split_time_based,holdout,0.975,0.5274032282489186,394,261,133,0.7028202690634632,0.6235477858389851,1.0,0.15789473684210525,0.2727272727272727,0.0
sensor_plus_cyclic,default_300_auto,143,split_time_based,holdout,0.99,0.5526042359095406,394,261,133,0.7028202690634632,0.6235477858389851,1.0,0.12781954887218044,0.22666666666666666,0.0
sensor_plus_cyclic,default_300_auto,143,split_substation_based,train,0.95,0.5123695988490015,2021,1380,641,0.6273508331637613,0.47982727955654875,0.6,0.12636505460218408,0.20876288659793815,0.0391304347826087
sensor_plus_cyclic,default_300_auto,143,split_substation_based,train,0.975,0.5274032282489186,2021,1380,641,0.6273508331637613,0.47982727955654875,0.7241379310344828,0.09828393135725429,0.17307692307692307,0.017391304347826087
sensor_plus_cyclic,default_300_auto,143,split_substation_based,train,0.99,0.5526042359095406,2021,1380,641,0.6273508331637613,0.47982727955654875,0.85,0.0530421216848674,0.09985315712187959,0.004347826086956522
sensor_plus_cyclic,default_300_auto,143,split_substation_based,validation,0.95,0.5123695988490015,249,196,53,0.5220446669233731,0.30272085658100206,0.0,0.0,0.0,0.0
sensor_plus_cyclic,default_300_auto,143,split_substation_based,validation,0.975,0.5274032282489186,249,196,53,0.5220446669233731,0.30272085658100206,0.0,0.0,0.0,0.0
sensor_plus_cyclic,default_300_auto,143,split_substation_based,validation,0.99,0.5526042359095406,249,196,53,0.5220446669233731,0.30272085658100206,0.0,0.0,0.0,0.0
sensor_plus_cyclic,default_300_auto,143,split_substation_based,holdout,0.95,0.5123695988490015,256,191,65,0.48884414015304073,0.28338486487905207,0.4117647058823529,0.1076923076923077,0.17073170731707318,0.05235602094240838
