model,split,candidate_id,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,class_weight,row_count,accuracy,macro_f1,weighted_f1,top2_accuracy,bucket_distance_mae
leadtime_lgbm,holdout,25,150,0.03,7,-1,10,0.8,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44986449864498645,0.6524862923047835,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,26,150,0.03,7,-1,10,0.8,0.9,0.1,1.0,balanced,143,0.40559440559440557,0.30254498033702143,0.36294984433623717,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,26,150,0.03,7,-1,10,0.8,0.9,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,27,150,0.03,7,-1,10,0.9,0.8,0.1,1.0,balanced,143,0.4125874125874126,0.30822521470003483,0.36933207602825757,0.7902097902097902,0.7482517482517482
leadtime_lgbm,holdout,27,150,0.03,7,-1,10,0.9,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44986449864498645,0.6524862923047835,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,28,150,0.03,7,-1,10,0.9,0.9,0.1,1.0,balanced,143,0.40559440559440557,0.30254498033702143,0.36294984433623717,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,28,150,0.03,7,-1,10,0.9,0.9,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,29,150,0.03,7,-1,20,0.8,0.8,0.1,1.0,balanced,143,0.40559440559440557,0.3032679738562091,0.3664267105443576,0.7902097902097902,0.7552447552447552
leadtime_lgbm,holdout,29,150,0.03,7,-1,20,0.8,0.8,0.1,1.0,balanced,86,0.6162790697674418,0.41807116104868913,0.6049124640710739,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,30,150,0.03,7,-1,20,0.8,0.9,0.1,1.0,balanced,143,0.4195804195804196,0.3130213777695792,0.3732562094487939,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,30,150,0.03,7,-1,20,0.8,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4416315049226441,0.6387008144441173,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,31,150,0.03,7,-1,20,0.9,0.8,0.1,1.0,balanced,143,0.40559440559440557,0.3032679738562091,0.3664267105443576,0.7902097902097902,0.7552447552447552
leadtime_lgbm,holdout,31,150,0.03,7,-1,20,0.9,0.8,0.1,1.0,balanced,86,0.6162790697674418,0.41807116104868913,0.6049124640710739,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,32,150,0.03,7,-1,20,0.9,0.9,0.1,1.0,balanced,143,0.4195804195804196,0.3130213777695792,0.3732562094487939,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,32,150,0.03,7,-1,20,0.9,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4416315049226441,0.6387008144441173,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,33,150,0.03,7,-1,30,0.8,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.328125,0.39849213286713286,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,33,150,0.03,7,-1,30,0.8,0.8,0.1,1.0,balanced,86,0.6976744186046512,0.4728530043921129,0.6885207424648425,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,34,150,0.03,7,-1,30,0.8,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.3385416666666667,0.41083916083916083,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,34,150,0.03,7,-1,30,0.8,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,35,150,0.03,7,-1,30,0.9,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.328125,0.39849213286713286,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,35,150,0.03,7,-1,30,0.9,0.8,0.1,1.0,balanced,86,0.6976744186046512,0.4728530043921129,0.6885207424648425,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,36,150,0.03,7,-1,30,0.9,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.3385416666666667,0.41083916083916083,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,36,150,0.03,7,-1,30,0.9,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,37,150,0.03,15,3,10,0.8,0.8,0.1,1.0,balanced,143,0.46153846153846156,0.3447811447811448,0.41559652468743374,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,37,150,0.03,15,3,10,0.8,0.8,0.1,1.0,balanced,86,0.6162790697674418,0.4182072829131653,0.6077779949188978,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,38,150,0.03,15,3,10,0.8,0.9,0.1,1.0,balanced,143,0.4405594405594406,0.3289160305343512,0.402259969038595,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,38,150,0.03,15,3,10,0.8,0.9,0.1,1.0,balanced,86,0.5813953488372093,0.39409282700421944,0.5691786870768325,0.9534883720930233,0.45348837209302323
leadtime_lgbm,validation,39,150,0.03,15,3,10,0.9,0.8,0.1,1.0,balanced,143,0.46153846153846156,0.3447811447811448,0.41559652468743374,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,39,150,0.03,15,3,10,0.9,0.8,0.1,1.0,balanced,86,0.6162790697674418,0.4182072829131653,0.6077779949188978,0.9651162790697675,0.4186046511627907
